"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.13.CLMT","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"North Macedonia","MKD",2023,100,87.7,81.01875000000001,77.77499999999999,80,85.29875,1,1,0.631,1,0.8411666666666666,0.8721666666666666,0.375,0.9665,1,0.868,1,0.243,1,0.8,1,1,1,1,1,1,1,0.85,0.919,0.579,0.762,0.048,0.631,1,0.8,0.8,0.84,1,0.75,0.857,0.833,0.875,0.9,0.875,0.75,1,0,0.75,1,0.933,1,1,1,1,0.67,1,0.67,1,1,0.243,1,0.5,1,1,0,1,1,0.5,1,1,1,1,"Upper middle income","Europe & Central Asia",1,2057679
"Philippines","PHL",2023,100,92.66666666666666,85.24375,83.10833333333333,65,85.20375,1,1,0.78,1,0.8745,0.8781666666666667,0.6665,0.895,0.8333333333333334,1,1,0.491,1,0.65,1,1,1,1,1,1,1,0.86,1,0.483,0.557,1,0.78,1,1,0.8,0.84,1,0.75,0.857,0.944,0.875,0.7,0.75,1,1,0.5,0.833,0.857,0.933,1,0.5,1,1,1,1,1,1,1,0.491,1,1,0.5,0.5,0.5,1,1,0,1,1,0,1,"Lower middle income","East Asia & Pacific",1,115559009
"Albania","ALB",2023,100,69.76666666666667,84.14375,76.47500000000001,95,85.07708333333335,1,0.5,0.593,1,0.84,0.8971666666666667,0.625,0.895,1,0.734,1,0.325,1,0.95,1,1,1,1,1,1,0.5,0.7929999999999999,0.983,0.688,0.5,0,0.593,1,1,0.7,0.84,1,0.5,1,0.833,0.875,0.8,0.875,1,1,0.5,0.75,0.857,0.933,1,1,1,1,0,1,0.67,1,1,0.325,1,1,1,1,0.5,1,1,1,1,1,1,1,"Upper middle income","Europe & Central Asia",1,2777689
"Armenia","ARM",2023,100,85.43333333333332,85.18124999999999,64.55833333333332,90,85.03458333333333,1,1,0.563,1,0.8228333333333333,0.9281666666666667,0.6665,0.895,0.8333333333333334,0.466,1,0.28300000000000003,1,0.9,1,1,1,1,1,1,1,0.693,0.929,0.588,0.605,0,0.563,1,1,0.7,0.88,1,0.5,0.857,0.944,0.875,1,0.75,1,1,0.5,0.833,0.857,0.933,0.5,1,1,1,0,1,0.33,0,1,0.28300000000000003,1,1,1,1,1,1,1,0.5,0.5,1,1,1,"Upper middle income","Europe & Central Asia",1,2780469
"Malta","MLT",2023,100,85.56666666666666,72.8375,80.70833333333333,85,84.8225,1,1,0.5670000000000001,1,0.6673333333333333,0.8305,0.5,0.8335,0.8333333333333334,0.934,1,0.461,1,0.85,1,1,1,1,1,1,1,0.619,0.638,0.36,0.5379999999999999,0.679,0.5670000000000001,1,0.8,0.5,0.8,0.833,0.5,0.571,0.833,0.75,0.9,0.75,0.75,1,0.5,0.5,1,0.667,0.5,1,1,1,1,1,0.67,1,1,0.461,1,1,1,1,0.5,1,1,1,1,1,0,1,"High income","Middle East & North Africa",1,531113
"Serbia","SRB",2023,100,74.93333333333332,88.99375,73.13333333333333,85,84.41208333333334,1,0.5,0.748,1,0.9116666666666666,0.9281666666666667,0.6665,0.9335,0.8333333333333334,0.8,1,0.292,1,0.85,1,1,1,1,1,1,0.5,0.917,0.952,0.638,0.755,0.476,0.748,1,1,0.8,0.92,1,0.75,1,0.944,0.875,1,0.75,1,1,0.5,0.833,1,0.867,0.5,1,1,1,0.33,1,0.67,1,1,0.292,1,1,1,1,1,1,1,0.5,0,1,1,1,"Upper middle income","Europe & Central Asia",1,6664449
"Mongolia","MNG",2023,100,97.16666666666667,83.56875000000001,74.45833333333334,65,84.03875000000001,1,1,0.915,1,0.84,0.868,0.6665,0.895,0.8333333333333334,0.666,1,0.479,1,0.65,1,1,1,1,1,1,1,1,1,0.81,0.8,0.967,0.915,1,1,0.7,0.84,1,0.5,1,0.833,0.875,1,0.5,1,1,0.5,0.833,0.857,0.933,1,0.5,1,1,0.33,1,1,0,1,0.479,1,1,0.5,0.5,0.5,1,1,1,0,1,0,1,"Lower middle income","East Asia & Pacific",1,3398366
"Russian Federation","RUS",2023,86.6,87.86666666666667,79.0875,71.125,90,82.93583333333333,0.866,1,0.636,1,0.7006666666666667,0.8445,0.7915,0.9,1,0.532,1,0.313,1,0.9,1,1,1,0.33,1,1,1,0.6759999999999999,0.7879999999999999,0.531,0.662,0.521,0.636,1,1,0.5,0.8,0.833,0.5,0.571,0.667,0.625,0.9,0.875,1,1,1,0.583,1,0.8,1,1,1,1,0.33,1,0,0.33,1,0.313,1,1,1,1,0,1,1,1,1,1,1,1,"Upper middle income","Europe & Central Asia",1,144236933
"South Africa","ZAF",2023,80,86.19999999999999,83.1375,77.525,85,82.37250000000002,0.8,1,0.586,1,0.7733333333333333,0.9231666666666667,0.6665,0.895,1,0.8,1,0.301,1,0.85,1,0,1,1,1,1,1,0.364,0.871,0.321,0.5329999999999999,0.838,0.586,1,0.6,0.7,0.84,1,0.5,1,0.889,0.875,0.9,0.875,1,1,0.5,0.833,0.857,0.933,1,1,1,1,1,1,1,0,1,0.301,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,"Upper middle income","Sub-Saharan Africa",1,59893885
"Iceland","ISL",2023,100,53.400000000000006,79.33749999999999,75.97500000000001,100,81.7425,1,1,0.602,0,0.734,0.8721666666666666,0.6665,0.862,1,0.934,1,0.105,1,1,1,1,1,1,1,1,1,0.8859999999999999,0.8859999999999999,0.779,0.46,0,0.602,0,0.4,0.7,0.84,1,0.75,0.714,0.833,1,0.9,0.75,0.75,1,0.5,0.833,0.857,0.867,1,1,1,1,1,1,0.67,1,1,0.105,1,1,1,1,1,1,1,1,1,1,1,1,"High income","Europe & Central Asia",1,382003
"Indonesia","IDN",2023,100,91.56666666666666,87,58.550000000000004,70,81.42333333333333,1,1,0.747,1,0.8266666666666667,0.949,0.6665,0.9665,1,0.8,0,0.542,1,0.7,1,1,1,1,1,1,1,0.726,0.983,0.564,0.564,0.895,0.747,1,1,0.7,0.76,1,0.5,1,0.944,0.875,1,0.875,1,1,0.5,0.833,1,0.933,1,1,1,1,0.33,1,0.67,1,0,0.542,1,1,0,1,0,0,1,1,1,1,1,1,"Upper middle income","East Asia & Pacific",1,275501339
"Uruguay","URY",2023,100,87.6,73.66875,69.23333333333333,75,81.10041666666666,1,1,0.628,1,0.715,0.8416666666666667,0.5,0.7235,0.8333333333333334,0.8,1,0.136,1,0.75,1,1,1,1,1,1,1,0.8,0.614,0.376,0.5,0.85,0.628,1,0.8,0.5,0.8,0.833,0.5,0.857,1,0.75,0.8,0.5,1,1,0.5,0.5,0.714,0.733,1,0.5,1,1,0,1,1,1,1,0.136,1,1,0.5,1,0.5,1,1,0.5,1,1,0,1,"High income","Latin America & Caribbean",1,3422794
"Thailand","THA",2023,100,81.3,88.39999999999999,50.64166666666667,85,81.06833333333334,1,1,0.439,1,0.935,0.9156666666666666,0.625,0.895,0.6666666666666666,0.732,0.5,0.127,1,0.85,1,1,1,1,1,1,1,0.417,1,0.27899999999999997,0.5,0,0.439,1,1,0.9,0.96,1,0.75,1,0.944,0.875,0.8,0.875,1,1,0.5,0.75,0.857,0.933,0.5,1,0.5,1,0.33,1,1,0.33,0.5,0.127,1,1,1,1,0.5,1,1,1,1,1,0,1,"Upper middle income","East Asia & Pacific",1,71697030
"West Bank and Gaza","PSE",2023,100,91.5,66.66250000000001,70.225,75,80.67750000000001,1,1,0.745,1,0.6373333333333333,0.738,0.4165,0.7905,1,0.8,0.5,0.509,1,0.75,1,1,1,1,1,1,1,0.8170000000000001,1,0.426,0.524,0.96,0.745,1,0.4,0.6,0.36,1,0.75,0.714,0.778,0.875,0.6,0.625,0.75,0.8,0,0.833,0.714,0.867,1,1,1,0.67,0.33,1,1,1,0.5,0.509,1,1,0.5,1,0.5,1,1,0,0.5,1,1,1,"Upper middle income","Middle East & North Africa",1,5043612
"Brazil","BRA",2023,83.39999999999999,87.33333333333333,77.2875,85.175,70,80.63916666666667,0.834,1,0.62,1,0.7966666666666666,0.8648333333333333,0.375,0.8235,1,0.934,1,0.473,0,0.7,0,1,1,0.67,1,0.5,1,0.926,1,0.51,0.621,0.04,0.62,1,0.6,0.8,0.88,1,0.5,1,0.889,0.875,0.8,0.875,0.75,1,0,0.75,0.714,0.933,1,1,1,1,1,1,0.67,1,1,0.473,0,1,1,1,0,0,1,1,1,1,0,0,"Upper middle income","Latin America & Caribbean",1,215313498
"Malaysia","MYS",2023,80,87.7,85.38124999999998,74.00833333333333,75,80.41791666666668,0.8,1,0.631,1,0.8183333333333334,0.949,0.6665,0.862,0.8333333333333334,0.666,1,0.461,1,0.75,1,1,1,0,1,1,1,0.917,0.91,0.426,0.49,0.412,0.631,1,1,0.8,0.92,0.833,0.5,0.857,0.944,0.875,1,0.875,1,1,0.5,0.833,0.857,0.867,1,0.5,1,1,0.33,1,0.67,0.33,1,0.461,1,1,0.5,1,0,1,1,0,1,1,1,1,"Upper middle income","East Asia & Pacific",1,33938221
"Sri Lanka","LKA",2023,100,82.03333333333333,79.34375,79.60833333333332,60,80.19708333333334,1,1,0.461,1,0.7261666666666666,0.893,0.6665,0.8235,0.8333333333333334,0.732,1,0.619,0,0.6,0,1,1,1,1,1,1,0.462,0.91,0.46,0.476,0,0.461,1,1,0.7,0.8,0.5,0.5,0.857,0.833,0.875,0.9,0.75,1,1,0.5,0.833,0.714,0.933,0.5,1,1,1,0.33,1,0.33,1,1,0.619,0,1,0.5,1,0.5,1,1,0,0,1,0,0,"Lower middle income","South Asia",1,22181000
"Egypt, Arab Rep.","EGY",2023,90,77.1,84.7,73.83333333333334,75,80.12666666666668,0.9,1,0.313,1,0.8883333333333333,0.9096666666666666,0.625,0.757,0.8333333333333334,0.734,1,0.386,0,0.75,0,0.5,1,1,1,1,1,0.033,0.9,0.231,0.4,0,0.313,1,1,0.7,0.88,1,0.75,1,0.833,0.875,1,0.75,1,1,0.5,0.75,0.714,0.8,1,0.5,1,1,0.67,1,1,0,1,0.386,0,0.5,0.5,1,0.5,1,1,0.5,0.5,1,1,0,"Lower middle income","Middle East & North Africa",1,110990103
"Kazakhstan","KAZ",2023,90,88.99999999999999,85.04374999999999,69.98333333333333,65,79.80541666666667,0.9,1,0.67,1,0.84,0.9073333333333333,0.6665,0.895,0.8333333333333334,0.466,1,0.5,1,0.65,1,1,1,1,0.5,1,1,0.769,0.8190000000000001,0.49,0.474,0.7979999999999999,0.67,1,1,0.7,0.84,1,0.5,1,0.944,0.75,1,0.75,1,1,0.5,0.833,0.857,0.933,1,0.5,1,1,0,1,0.33,0,1,0.5,1,0.5,1,1,0.5,0,1,0.5,0,1,1,1,"Upper middle income","Europe & Central Asia",1,19621972
"Ecuador","ECU",2023,100,89.1,85.60624999999999,61.016666666666666,60,79.14458333333334,1,1,0.6729999999999999,1,0.8633333333333333,0.899,0.6665,0.895,0.6666666666666666,1,0.5,0.27399999999999997,0,0.6,0,1,1,1,1,1,1,0.933,0.917,0.371,0.467,0.679,0.6729999999999999,1,1,0.8,0.88,1,0.5,1,0.944,0.875,0.7,0.875,1,1,0.5,0.833,0.857,0.933,1,0,1,1,1,1,1,1,0.5,0.27399999999999997,0,1,0,1,0.5,1,1,0,0.5,1,0,0,"Upper middle income","Latin America & Caribbean",1,18001000
"Ukraine","UKR",2023,100,54.03333333333333,85.15,59.533333333333324,95,78.74333333333334,1,1,0.621,0,0.7988333333333333,0.868,0.9165,0.895,0.3333333333333333,0.732,1,0.316,1,0.95,1,1,1,1,1,1,1,0.7120000000000001,0.7190000000000001,0.345,0.507,0.821,0.621,0,1,0.7,0.76,0.833,0.5,1,0.833,0.75,1,0.875,0.75,1,1,0.833,0.857,0.933,0,0,1,1,0.33,1,0.33,1,1,0.316,1,1,1,1,1,1,1,0.5,1,1,1,1,"Lower middle income","Europe & Central Asia",1,38000000
"Belarus","BLR",2023,86.6,53.800000000000004,84.50625000000001,73.75,95,78.73125,0.866,1,0.614,0,0.8438333333333333,0.8573333333333333,0.8335,0.8235,1,0.534,1,0.416,1,0.95,1,1,1,0.33,1,1,1,0.8859999999999999,0.952,0.55,0.6809999999999999,0,0.614,0,1,0.6,0.88,0.833,0.75,1,0.944,0.625,0.9,0.875,1,0.8,1,0.667,0.714,0.933,1,1,1,1,0,1,0.67,0,1,0.416,1,1,1,1,1,1,1,0.5,1,1,1,1,"Upper middle income","Europe & Central Asia",1,9228071
"United Arab Emirates","ARE",2023,100,79.5,71.14999999999999,57.525000000000006,85,78.635,1,0.5,0.885,1,0.6201666666666666,0.8763333333333333,0.5835,0.619,0.5,0.4,1,0.401,1,0.85,1,1,1,1,1,1,0.5,0.967,1,0.769,0.745,0.943,0.885,1,0.6,0.4,0.84,0.667,0.5,0.714,0.833,0.75,0.8,0.875,1,1,0.5,0.667,0.571,0.667,0.5,0,1,1,0,1,0,0,1,0.401,1,1,0,1,0.5,1,1,1,1,1,1,1,"High income","Middle East & North Africa",1,9441129
"Mauritius","MUS",2023,90,85.9,78.13125000000001,62.7,75,78.34625000000001,0.9,1,0.5770000000000001,1,0.7106666666666667,0.9,0.6665,0.752,1,0.466,1,0.042,1,0.75,1,0.5,1,1,1,1,1,0.7759999999999999,0.652,0.45,0.5710000000000001,0.433,0.5770000000000001,1,0.6,0.8,0.84,0.667,0.5,0.857,1,0.875,0.9,0.625,1,1,0.5,0.833,0.571,0.933,1,1,1,1,0,1,0.33,0,1,0.042,1,1,0.5,1,0.5,1,1,1,0.5,1,0,1,"Upper middle income","Sub-Saharan Africa",1,1262523
"Jordan","JOR",2023,80,90.36666666666666,81.61875,68.625,65,77.12208333333334,0.8,1,0.711,1,0.7733333333333333,0.9065,0.6665,0.8235,1,0.868,0.5,0.377,1,0.65,1,0,1,1,1,1,1,0.7020000000000001,0.983,0.574,0.524,0.774,0.711,1,0.6,0.7,0.84,1,0.5,1,0.889,0.875,0.8,0.875,1,1,0.5,0.833,0.714,0.933,1,1,1,0.67,1,1,1,0.67,0.5,0.377,1,1,0.5,1,0.5,1,1,0,0.5,1,0,1,"Lower middle income","Middle East & North Africa",1,11285869
"Senegal","SEN",2023,100,82.1,78.36875,48.925000000000004,75,76.87875000000001,1,1,0.463,1,0.8733333333333333,0.8031666666666667,0.4165,0.8235,1,0.8,0,0.157,1,0.75,1,1,1,1,1,1,1,0.136,0.867,0.171,0.433,0.7070000000000001,0.463,1,0.6,0.8,0.84,1,1,1,0.944,0.875,0.7,0.75,0.75,0.8,0,0.833,0.714,0.933,1,1,1,0.67,1,1,1,0.33,0,0.157,1,1,0.5,0.5,0.5,1,1,1,1,1,0,1,"Lower middle income","Sub-Saharan Africa",1,17316449
"Peru","PER",2023,100,87.33333333333333,89.8125,50.583333333333336,55.00000000000001,76.54583333333335,1,1,0.62,1,0.9183333333333333,0.9323333333333333,0.6665,0.9665,0.8333333333333334,1,0,0.19,1,0.55,1,1,1,1,1,1,1,0.967,0.933,0.588,0.5,0.112,0.62,1,1,0.8,0.96,1,0.75,1,0.944,0.875,0.9,0.875,1,1,0.5,0.833,1,0.933,1,0.5,1,1,1,1,1,1,0,0.19,1,1,0,1,0.5,0,1,1,0,1,0,1,"Upper middle income","Latin America & Caribbean",1,34049588
"Kyrgyz Republic","KGZ",2023,100,47.699999999999996,84.5875,63.26666666666667,85,76.11083333333333,1,1,0.431,0,0.8421666666666667,0.893,0.6665,0.895,0.6666666666666666,0.466,1,0.398,1,0.85,1,1,1,1,1,1,1,0.631,0.54,0.419,0.5,0.067,0.431,0,1,0.8,0.92,0.833,0.5,1,0.833,0.875,0.9,0.75,1,1,0.5,0.833,0.857,0.933,1,0,1,1,0,0.33,1,0,1,0.398,1,1,1,1,0.5,1,1,0.5,0.5,1,1,1,"Lower middle income","Europe & Central Asia",1,6974900
"Paraguay","PRY",2023,90,68.16666666666666,83.7,61.224999999999994,75,75.61833333333333,0.9,0.5,0.545,1,0.8166666666666667,0.8948333333333334,0.6665,0.895,1,0.666,0.5,0.28300000000000003,0,0.75,0,1,1,1,1,0.5,0.5,0.331,0.843,0.24,0.483,0.826,0.545,1,1,0.6,0.8,1,0.5,1,0.944,0.75,0.8,0.875,1,1,0.5,0.833,0.857,0.933,1,1,1,1,0.33,1,0.33,0.67,0.5,0.28300000000000003,0,1,0.5,1,0.5,1,1,1,0.5,1,0,0,"Upper middle income","Latin America & Caribbean",1,6780744
"Tunisia","TUN",2023,90,89.73333333333333,76.13125000000001,61.40833333333333,60,75.45458333333335,0.9,1,0.6920000000000001,1,0.7545000000000001,0.8606666666666667,0.4165,0.8285,0.8333333333333334,0.466,1,0.157,0,0.6,0,0.5,1,1,1,1,1,0.588,0.9,0.638,0.467,0.867,0.6920000000000001,1,0.8,0.8,0.76,0.667,0.5,1,0.889,0.875,0.9,0.75,0.75,1,0,0.833,0.857,0.8,1,0.5,1,0.33,0.33,1,0.67,0,1,0.157,0,0.5,0.5,1,0.5,1,1,0.5,0,1,0,0,"Lower middle income","Middle East & North Africa",1,12356117
"Morocco","MAR",2023,80,90.39999999999999,81.68749999999999,69.66666666666667,55.00000000000001,75.35083333333333,0.8,1,0.7120000000000001,1,0.7721666666666667,0.8856666666666667,0.6665,0.895,0.6666666666666666,0.734,1,0.386,0,0.55,0,0,1,1,1,1,1,0.688,0.967,0.54,0.5,0.867,0.7120000000000001,1,0.6,0.9,0.8,0.833,0.5,1,0.889,0.75,0.8,0.875,1,1,0.5,0.833,0.857,0.933,1,1,0,0.67,0.67,1,0.33,1,1,0.386,0,1,0.5,0.5,0.5,1,1,0,0,1,0,0,"Lower middle income","Middle East & North Africa",1,37457971
"Montenegro","MNE",2023,90,70,73.36250000000001,61.358333333333334,80,74.94416666666667,0.9,0.5,0.6,1,0.7761666666666667,0.7763333333333333,0.4165,0.7949999999999999,0.8333333333333334,0.6,1,0.021,-99,0.8,-99,1,1,1,0.5,1,0.5,0.624,0.79,0.31,0.517,0.757,0.6,1,0.8,0.7,0.8,1,0.5,0.857,0.833,0.75,0.9,0.625,0.75,0.8,0,0.833,0.857,0.733,1,0.5,1,1,0.33,1,0.67,0,1,0.021,NA,1,1,1,1,1,1,0,0,1,1,NA,"Upper middle income","Europe & Central Asia",1,617213
"El Salvador","SLV",2023,90,79.89999999999999,81.1875,51.71666666666667,70,74.56083333333335,0.9,1,0.397,1,0.8271666666666666,0.8906666666666667,0.375,0.9665,0.6666666666666666,0.266,1,0.136,0,0.7,0,1,1,1,1,0.5,1,0.379,0.8,0.326,0.481,0,0.397,1,0.8,0.7,0.88,0.833,0.75,1,0.944,0.875,0.9,0.875,0.75,1,0,0.75,1,0.933,0.5,0.5,1,1,0,0,0.33,0,1,0.136,0,1,1,1,0,1,1,1,0,1,0,0,"Upper middle income","Latin America & Caribbean",1,6336392
"Uzbekistan","UZB",2023,80,76.63333333333333,85.04374999999999,54.93333333333334,75,74.32208333333334,0.8,0.5,0.799,1,0.84,0.9073333333333333,0.6665,0.895,0.3333333333333333,0.466,1,0.398,1,0.75,1,0,1,1,1,1,0.5,1,1,0.557,0.483,0.952,0.799,1,1,0.7,0.84,1,0.5,1,0.944,0.75,1,0.75,1,1,0.5,0.833,0.857,0.933,0,0,1,1,0,0.67,0.33,0.33,1,0.398,1,0.5,1,1,0.5,1,1,0.5,1,1,0,1,"Lower middle income","Europe & Central Asia",1,35648100
"Guatemala","GTM",2023,80,62.1,79.23125,70.00833333333334,80,74.26791666666668,0.8,0.5,0.363,1,0.7661666666666667,0.8638333333333333,0.625,0.8235,0.8333333333333334,0.6,1,0.3670000000000001,0,0.8,0,0,1,1,1,1,0.5,0.519,0.66,0.24,0.395,0,0.363,1,0.6,0.8,0.84,1,0.5,0.857,0.833,0.875,0.8,0.875,1,0.8,0.5,0.75,0.714,0.933,1,0.5,1,0.67,1,1,0.33,0,1,0.3670000000000001,0,1,1,1,0,1,1,1,1,1,0,0,"Upper middle income","Latin America & Caribbean",1,17357886
"Argentina","ARG",2023,70,80.13333333333333,86.91875,70.625,60,73.53541666666666,0.7,1,0.404,1,0.895,0.9023333333333333,0.6665,0.895,1,0.668,1,0.157,0,0.6,0,0,1,1,0.5,1,1,0.5710000000000001,0.517,0.295,0.49,0.14800000000000002,0.404,1,1,0.7,0.92,1,0.75,1,0.889,0.875,0.9,0.75,1,1,0.5,0.833,0.857,0.933,1,1,1,1,0.67,1,0.67,0,1,0.157,0,1,0,0.5,0.5,1,1,0,0,1,1,0,"Upper middle income","Latin America & Caribbean",1,46234830
"India","IND",2023,80,87.73333333333333,84.275,69.48333333333335,45,73.29833333333333,0.8,1,0.632,1,0.7761666666666667,0.949,0.6665,0.9,0.8333333333333334,0.6,1,0.34600000000000003,1,0.45,1,0,1,1,1,1,1,0.8170000000000001,0.967,0.45,0.59,0.336,0.632,1,0.8,0.8,0.76,0.833,0.75,0.714,0.944,0.875,1,0.875,1,1,0.5,0.833,1,0.8,0.5,1,1,0,0.33,0.67,1,1,1,0.34600000000000003,1,1,0,0.5,0,0,1,0,1,0,1,1,"Lower middle income","South Asia",1,1417173173
"Rwanda","RWA",2023,90,71.13333333333334,77.63749999999999,56.925000000000004,70,73.13916666666668,0.9,0.5,0.634,1,0.7466666666666667,0.8865,0.4165,0.895,1,1,0,0.27699999999999997,1,0.7,1,0.5,1,1,1,1,0.5,0.5479999999999999,0.943,0.34299999999999997,0.517,0.821,0.634,1,0.4,0.8,0.84,0.833,0.75,0.857,0.944,0.75,1,0.875,0.75,1,0,0.833,0.857,0.933,1,1,1,1,1,1,1,1,0,0.27699999999999997,1,1,0.5,1,0.5,1,1,1,0,1,0,1,"Low income","Sub-Saharan Africa",1,13776698
"Bolivia","BOL",2023,100,66.93333333333334,81.17500000000001,59.483333333333334,55.00000000000001,72.51833333333333,1,0.5,0.508,1,0.7911666666666667,0.899,0.6665,0.757,0.8333333333333334,0.666,0.5,0.38,0,0.55,0,1,1,1,1,1,0.5,0.855,0.795,0.395,0.493,0,0.508,1,1,0.7,0.88,0.667,0.5,1,0.944,0.875,0.7,0.875,1,1,0.5,0.833,0.714,0.8,0.5,1,1,1,0.33,1,0.67,0.33,0.5,0.38,0,1,0.5,0.5,0.5,1,1,0,0,1,0,0,"Lower middle income","Latin America & Caribbean",1,12224110
"Viet Nam","VNM",2023,100,69.43333333333332,89.4375,52.6,50,72.29416666666667,1,0.5,0.583,1,0.8916666666666667,0.949,0.6665,0.9665,1,0.8,0,0.304,1,0.5,1,1,1,1,1,1,0.5,0.7759999999999999,0.967,0.779,0.393,0,0.583,1,1,0.8,0.8,1,0.75,1,0.944,0.875,1,0.875,1,1,0.5,0.833,1,0.933,1,1,1,1,0.33,1,0.67,1,0,0.304,1,0.5,0,1,0.5,1,1,0,0,0,1,1,"Lower middle income","East Asia & Pacific",1,98186856
"Panama","PAN",2023,80,65.73333333333333,86.85625,68.80833333333334,60,72.27958333333333,0.8,0.5,0.472,1,0.8633333333333333,0.9323333333333333,0.6665,0.895,0.8333333333333334,0.666,1,0.253,1,0.6,1,1,0,1,1,1,0.5,0.664,0.755,0.255,0.655,0.033,0.472,1,1,0.8,0.88,1,0.5,1,0.944,0.875,0.9,0.875,1,1,0.5,0.833,0.857,0.933,1,0.5,1,1,0,1,0.33,1,1,0.253,1,0.5,1,0.5,0.5,1,1,0.5,0,1,0,1,"High income","Latin America & Caribbean",1,4408581
"Uganda","UGA",2023,100,65.76666666666667,78.9125,40.108333333333334,75,71.95750000000001,1,0.5,0.473,1,0.76,0.8614999999999999,0.625,0.8235,0.8333333333333334,0.666,0,0.105,1,0.75,1,1,1,1,1,1,0.5,0.445,0.867,0.452,0.602,0,0.473,1,1,0.8,0.76,0.5,0.5,1,0.944,0.875,0.6,0.75,1,1,0.5,0.75,0.714,0.933,1,0.5,1,1,0.33,1,1,0,0,0.105,1,1,0.5,1,0.5,1,1,0.5,1,1,0,1,"Low income","Sub-Saharan Africa",1,47249585
"Burkina Faso","BFA",2023,100,69,80.3875,38.80833333333334,70,71.63916666666667,1,0.5,0.57,1,0.85,0.7731666666666667,0.6665,0.895,0.8333333333333334,0.466,0,0.253,0,0.7,0,1,1,1,1,1,0.5,0.76,0.933,0.645,0.467,0.048,0.57,1,1,0.8,0.8,1,0.5,1,0.889,0.625,0.5,0.625,1,1,0.5,0.833,0.857,0.933,1,0.5,1,0.67,0.33,0.33,1,0,0,0.253,0,1,0.5,1,0.5,1,1,1,0,1,0,0,"Low income","Sub-Saharan Africa",1,22673762
"Qatar","QAT",2023,100,63.43333333333333,66.20624999999998,59.291666666666664,65,70.78625,1,0.5,0.403,1,0.5968333333333333,0.793,0.5415,0.5854999999999999,0.6666666666666666,0.6,1,0.105,1,0.65,1,1,1,1,1,1,0.5,0.581,0.795,0.207,0.433,0,0.403,1,0.6,0.3,0.8,0.667,0.5,0.714,0.833,0.5,0.8,0.625,1,1,0.5,0.583,0.571,0.6,1,0,1,0.33,0,1,0.67,1,1,0.105,1,0.5,0.5,0.5,0.5,1,1,0,0.5,1,1,1,"High income","Middle East & North Africa",1,2695122
"Kenya","KEN",2023,90,62.33333333333333,84.38125000000001,46.475,70,70.63791666666668,0.9,0.5,0.37,1,0.8445,0.899,0.625,0.895,1,0.534,0,0.325,1,0.7,1,1,1,1,1,0.5,0.5,0.117,1,0.2,0.5329999999999999,0,0.37,1,0.8,0.8,0.8,0.667,1,1,0.944,0.875,0.9,0.875,1,0.8,0.5,0.75,0.857,0.933,1,1,1,1,0.67,0,1,0,0,0.325,1,1,0.5,0.5,0.5,1,1,1,0.5,1,0,1,"Lower middle income","Sub-Saharan Africa",1,54027487
